"id","created_at","updated_at","pc1","pc2","pc3","pc4","pc5","cluster_id","anomalies","os","device_id","keys","lock","timezone","app_name","customer_name","unlockallowed","unlocksupported","weeks","days","hours","minutes","sysbootreason","device_type","end_time"
"01H96K1HNA8EK15QEMC74R81VJ",2023-08-04 20:15:48.000 +0530,2023-08-04 20:15:48.000 +0530,-7.073956820934506,12.411206875766085,-10.779936336264432,-9.98827051232686,-3.1486799864395905,"154",false,"0.901.96","2323LZ51VTL8",user/release-keys,t,Europe/Istanbul,default,,false,true,0,0,0,3,cold,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MQ78NV5EB25F0921N3Z",2023-08-30 16:11:08.000 +0530,2023-08-30 16:11:08.000 +0530,22.194643159138845,-11.174008001669264,-6.8630320223219705,2.765850289958655,5.056768750692533,"172",false,"0.901.103","2241LZ55H7X8",user/release-keys,t,Asia/Calcutta,default,,false,true,0,0,3,42,cold,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MPTBXR4EDQXJN2JHDGR",2023-08-31 23:52:40.000 +0530,2023-08-31 23:52:40.000 +0530,-8.976356536743491,0.485388659012722,-1.3379681568017165,1.4281145719639439,-0.5105609605510328,"169",false,"0.901.103","2241LZ502CT8",user/release-keys,t,Europe/Brussels,default,,false,true,0,4,14,53,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MPX4493KERMCQ7P2J99",2023-09-01 00:03:25.000 +0530,2023-09-01 00:03:25.000 +0530,-8.883566137713842,-0.7124318264855779,-0.5043941292459452,0.8674555149583123,-0.6230658084846189,"169",false,"0.901.103","2224LZN3C5F8",userdebug/test-keys,t,Europe/Berlin,default,,false,true,0,3,2,26,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MPHEFC2TS2349A6EWP2",2023-08-31 21:48:20.000 +0530,2023-08-31 21:48:20.000 +0530,-8.112475702059324,0.015442300224824948,0.24564423016447667,0.17329639829849006,0.014162842161176406,"169",false,"0.901.103","2241LZ502AN8",user/release-keys,t,America/Atikokan,default,,false,true,1,0,2,48,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MPT9K2DKKQ4XEAMKRWS",2023-09-01 00:01:03.000 +0530,2023-09-01 00:01:03.000 +0530,-9.350429728940192,0.9340103524229882,-0.8309642791614206,1.3671691069937992,-0.7912430533767552,"169",false,"0.901.103","2241LZ502B38",user/release-keys,t,America/Detroit,default,,false,true,0,2,22,30,kernel_panic,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1HND63YCMEFXWA5DT8MB",2023-08-10 03:05:46.000 +0530,2023-08-10 03:05:46.000 +0530,-6.191905283890606,-4.12122457572538,3.07842847768149,-2.022770700934538,-0.08321992669872352,"144",false,"0.901.96","2237LZ513T88",userdebug/release-keys,t,Antarctica/Casey,default,,false,true,0,0,1,0,cold,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MQBM4T6183VF5J0SNPD",2023-08-28 18:02:36.000 +0530,2023-08-28 18:02:36.000 +0530,-9.916067614638779,0.10175931837338201,-1.7461518025838283,1.2903751410781803,-0.2727684902872205,"169",false,"0.901.103","2326LZ50KTF8",user/release-keys,t,GMT,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MVRPB4E3PS6E4H09A2Q",2023-08-19 13:51:15.000 +0530,2023-08-19 13:51:15.000 +0530,-14.948002893774976,0.4899743292107882,-3.7225657427408088,0.9584269813702239,0.3398376818551258,"185",false,"0.901.102","2323LZ535L08",user/release-keys,t,Asia/Chongqing,default,,false,true,0,1,14,6,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1HN70F12DN6J1NM91AYP",2023-08-10 20:01:28.000 +0530,2023-08-10 20:01:28.000 +0530,17.302591055282,-1.1525852418937366,-0.30539029668997875,0.35123630637674785,-3.131982652134403,"147",false,"0.901.96","2323LZ52GYV8",user/release-keys,t,America/Cambridge_Bay,default,,false,true,1,0,21,55,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MVPQ5NNWPFH4EKM2YXR",2023-08-09 13:24:24.000 +0530,2023-08-09 13:24:24.000 +0530,22.174579225555437,-6.459039977736545,-7.081342447444401,1.9639353513835496,-1.7489731533575608,"187",false,"0.901.102","2326LZ51R5Z8",userdebug/release-keys,t,GMT,default,,false,true,0,0,0,0,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1JJQQKB42NT1J54KS3SW",2023-08-07 23:02:22.000 +0530,2023-08-07 23:02:22.000 +0530,-10.361047347589032,-12.246829995132295,-5.380588094973608,-3.094101937336607,-3.2241986000445144,"163",false,"0.901.50","2324LZ51P228",user/release-keys,t,America/Guatemala,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1JJR5N9DQSS13T2XPTV8",2023-08-16 09:49:47.000 +0530,2023-08-16 09:49:47.000 +0530,26.774220652222244,-9.804219933066197,-0.6404410869770817,-2.7225295383324055,0.7063839240485247,"164",false,"0.901.50","2324LZ53M4D8",user/release-keys,t,Asia/Tokyo,default,,false,true,0,0,0,3,cold,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MQ2MKXAY3MS27QYVNNK",2023-08-29 10:36:47.000 +0530,2023-08-29 10:36:47.000 +0530,33.465401305054044,4.719029522281439,-15.033400313512276,0.4468737450448413,-12.598723168803511,"173",true,"0.901.103","2241LZ502AZ8",user/release-keys,t,America/Chicago,default,,false,true,0,3,8,52,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MQHHH3YHMGNXXN6F22P",2023-09-01 00:55:07.000 +0530,2023-09-01 00:55:07.000 +0530,-7.168423795475231,-0.6170860121095672,1.616970841742588,-1.1607070077826476,0.3130678241179646,"169",false,"0.901.103","2326LZ517618",user/release-keys,t,America/Chicago,default,,false,true,0,1,22,14,kernel_panic,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MQ6KS8BCFXMA457PGGQ",2023-08-29 11:10:26.000 +0530,2023-08-29 11:10:26.000 +0530,-7.211664905836701,-0.13617495777227204,2.776745999122381,1.2376237097696323,-0.2047824731928493,"169",false,"0.901.103","2324LZ51P0K8",user/release-keys,t,Asia/Tokyo,default,,false,true,0,0,0,1,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MQ585GMM6GYAQM2TEAR",2023-08-24 23:08:27.000 +0530,2023-08-24 23:08:27.000 +0530,-6.719499382646871,-1.0012224916650685,3.029641434544236,3.061955654744807,0.1377715655565241,"169",false,"0.901.103","2323LZ52GZP8",user/release-keys,t,America/Bahia_Banderas,default,,false,true,0,0,8,19,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MQC8EN1AK0EZ1ERB9F0",2023-08-31 23:53:18.000 +0530,2023-08-31 23:53:18.000 +0530,18.669344526088,8.9986647963428,-4.714283580505301,-0.6518381375108067,-4.448269498249626,"176",false,"0.901.103","2323LZ517408",user/release-keys,t,Europe/Paris,default,,false,true,0,6,3,34,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MQ9D8CJ2K8QDWCQ1XY6",2023-08-31 23:02:26.000 +0530,2023-08-31 23:02:26.000 +0530,7.3284713867728435,-14.946787651311285,11.56459090129918,-8.948344495185008,-6.1737653300476705,"183",true,"0.901.103","2319LZ5138Z8",userdebug/release-keys,t,Asia/Taipei,default,,false,true,1,0,6,3,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MQ68KAXPKD6MAZ2JV3F",2023-08-31 23:29:58.000 +0530,2023-08-31 23:29:58.000 +0530,-8.683472569974588,-1.2028443907750057,-0.7947149171478067,0.06406462324660754,0.4824596929311572,"169",false,"0.901.103","2323LZ537CG8",user/release-keys,t,America/Los_Angeles,default,,false,true,0,5,14,58,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1N9XP79BGSJPXGBHDQ66",2023-08-25 16:07:29.000 +0530,2023-08-25 16:07:29.000 +0530,0.8334410834139587,-10.934500013984687,-4.624367239915004,3.476100082061499,0.2906749717992958,"193",false,"0.901.100","2323LZ535KG8",user/release-keys,t,Europe/Dublin,default,,false,true,0,0,17,10,cold,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1JJSDYK6QC1YR16G0H53",2023-08-28 17:21:12.000 +0530,2023-08-28 17:21:12.000 +0530,-13.524671174053811,-13.190711133243939,-2.009120616661064,-2.496806434018334,-1.4743072060468685,"163",false,"0.901.50","2324LZ53M4X8",user/release-keys,t,Asia/Chongqing,default,,false,true,0,0,1,32,cold,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1MPSQCNR6NRW57TTPJY7",2023-09-01 00:35:12.000 +0530,2023-09-01 00:35:12.000 +0530,-9.316819902398759,1.194926099072646,-1.1472079316179766,1.6422805451237565,-0.11392669482211984,"169",false,"0.901.103","2323LZ535K18",user/release-keys,t,America/Creston,default,,false,true,1,0,11,44,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1HN9CFNX0FS8JQJ9R9J7",2023-08-29 19:55:02.000 +0530,2023-08-29 19:55:02.000 +0530,26.579591663766607,1.7719593092052373,-1.239430108109188,2.215940428874851,-6.024879887214726,"145",false,"0.901.96","2241LZ502C78",user/release-keys,t,Europe/Amsterdam,default,,false,true,3,1,5,26,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1HN537S2BFG92S3D4WTS",2023-08-03 20:23:53.000 +0530,2023-08-03 20:23:53.000 +0530,-6.328282816258522,-4.877407088128458,4.607152430202315,1.419970555294828,0.6075701260803398,"144",false,"0.901.96","2323LZ5173T8",user/release-keys,t,Europe/Belfast,default,,false,true,0,0,22,41,cold,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1HN8PP7F70H7Z08VP5KW",2023-08-08 19:10:37.000 +0530,2023-08-08 19:10:37.000 +0530,-12.745469964889427,0.3738117297216767,-13.268389929817534,10.987732105791189,-0.008733548046478445,"156",false,"0.901.96","2241LZ502968",userdebug/release-keys,t,America/Atikokan,default,,false,true,0,3,19,44,cold,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1NA280VSGFXRY3SW5S8Y",2023-08-16 19:13:56.000 +0530,2023-08-16 19:13:56.000 +0530,-12.080130564916464,0.08443724074826353,-2.286452677328621,-6.684036326038773,-5.153497430375138,"194",false,"0.901.100","2326LZ50KTN8",user/release-keys,t,America/New_York,default,,false,true,0,0,19,16,cold,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1NA3P723TA45TRAFS3ZC",2023-08-17 09:36:36.000 +0530,2023-08-17 09:36:36.000 +0530,-6.202088852868791,11.708050404768516,1.9934189415317507,-2.1394284253645366,10.179907318087277,"196",false,"0.901.100","2324LZ50YEU8",user/release-keys,t,Asia/Chongqing,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96K1HN8FG255TEJN0AR3MH3",2023-08-04 10:59:09.000 +0530,2023-08-04 10:59:09.000 +0530,-5.307240409214266,-11.19160998187758,2.3642086179025927,-1.8842370356117624,-0.2875207624917295,"144",false,"0.901.96","2323LZ535K78",user/release-keys,t,Europe/Berlin,default,,false,true,0,0,17,52,reboot,LogiSight,2023-09-01 01:30:00.000 +0530
"01H96SW6KCRHXD86NPAAT1KGKG",2023-08-24 08:29:14.000 +0530,2023-08-24 08:29:14.000 +0530,-2.888571653261933,-8.751419707816236,11.884334569879256,-0.4087623837861464,-2.809928752384138,"183",false,"0.901.102","2323LZ535GY8",user/release-keys,t,Asia/Seoul,default,,false,true,0,1,20,56,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6GJBXVW5G0EKGFEQ2YD",2023-09-01 03:18:47.000 +0530,2023-09-01 03:18:47.000 +0530,-9.761299661636453,0.8955804111130441,-1.4050468866940926,1.5560180577139016,-0.3627288424438477,"165",false,"0.901.103","2241LZ5028P8",user/release-keys,t,America/Los_Angeles,default,,false,true,0,3,4,56,reboot,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW4AJ2ZHQPBS7PYSZ9B6E",2023-08-10 03:05:46.000 +0530,2023-08-10 03:05:46.000 +0530,-6.191905283890606,-4.12122457572538,3.07842847768149,-2.022770700934538,-0.08321992669872352,"139",false,"0.901.96","2237LZ513T88",userdebug/release-keys,t,Antarctica/Casey,default,,false,true,0,0,1,0,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6G3HJGJAFPGMVEP7CCK",2023-09-01 00:57:20.000 +0530,2023-09-01 00:57:20.000 +0530,7.667539767397111,18.339711961015848,-0.9635639400793136,-4.219320027411687,4.805745688641681,"170",true,"0.901.103","2241LZ5029V8",userdebug/release-keys,t,America/Los_Angeles,default,,false,true,0,2,21,3,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6GJ15AY2JW4R440SC3H",2023-09-01 02:57:53.000 +0530,2023-09-01 02:57:53.000 +0530,-9.339965504422699,0.14567352108215328,-1.4229409815850602,1.5463447453254937,-0.3961678222252531,"165",false,"0.901.103","2323LZ537CT8",user/release-keys,t,Australia/ACT,default,,false,true,1,0,12,5,reboot,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6GGW4052Z2AN0A02AT6",2023-08-30 23:41:16.000 +0530,2023-08-30 23:41:16.000 +0530,-8.70739957027542,0.5898236758096999,-0.26995385239576025,0.6944771008219466,-0.3211059665622213,"165",false,"0.901.103","2325LZ51XVT8",user/release-keys,t,America/Chicago,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6H1MRKYSAJBJRR2S2YA",2023-09-01 00:49:10.000 +0530,2023-09-01 00:49:10.000 +0530,5.318307794881204,-8.309203278656483,-4.207938953302605,0.501855693856581,2.330416626326538,"166",false,"0.901.103","2324LZ51P0V8",user/release-keys,t,Asia/Taipei,default,,false,true,0,0,11,30,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6GTGG9VZQBNVRY0FECK",2023-09-01 02:51:31.000 +0530,2023-09-01 02:51:31.000 +0530,18.71837153052003,9.020059024865608,-4.822852003407794,-0.8973633055136826,-4.184916697710084,"173",false,"0.901.103","2323LZ517408",user/release-keys,t,Europe/Paris,default,,false,true,0,6,6,34,reboot,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6GG81D952SAB44GSNZ5",2023-09-01 03:09:18.000 +0530,2023-09-01 03:09:18.000 +0530,3.66649598464305,-8.476349256540436,-3.822798982927762,0.22922805947253383,2.645925909884889,"166",false,"0.901.103","2323LZ535JL8",user/release-keys,t,Europe/Dublin,default,,false,true,1,0,11,47,reboot,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6GYTTXWBY0G1RGDFHA6",2023-09-01 00:55:07.000 +0530,2023-09-01 00:55:07.000 +0530,-7.249989726523491,-0.5565191114057021,1.512266145118571,-1.043834285184632,0.3341538813204517,"165",false,"0.901.103","2326LZ517618",user/release-keys,t,America/Chicago,default,,false,true,0,1,22,14,kernel_panic,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6GEGMXMVB2E69P6AFGC",2023-09-01 02:57:53.000 +0530,2023-09-01 02:57:53.000 +0530,-8.522371154155422,0.28669203285276446,-0.7846776270766213,1.2547654931423011,-0.21888919822463077,"165",false,"0.901.103","2241LZ5027J8",user/release-keys,t,America/Los_Angeles,default,,false,true,0,2,20,16,kernel_panic,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6VZNH4CTJ3XXAZNT2AE",2023-08-19 15:10:05.000 +0530,2023-08-19 15:10:05.000 +0530,0.8800871077739616,-10.047885785104109,-3.039588047903023,4.405448663396138,0.3238150688893033,"190",false,"0.901.100","2241LZ502948",user/release-keys,t,Europe/Oslo,default,,false,true,0,0,22,3,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6VZ9295286R7NY177VQ",2023-08-26 12:48:40.000 +0530,2023-08-26 12:48:40.000 +0530,23.36130942662718,2.106114419524894,2.27400396094573,-5.196049740363214,0.8594437298128176,"192",false,"0.901.100","2241LZ502BT8",user/release-keys,t,America/Chicago,default,,false,true,2,3,20,41,reboot,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6W31R0DVZBTKTKCMVXM",2023-08-08 19:12:37.000 +0530,2023-08-08 19:12:37.000 +0530,4.679264024888325,-2.101475659159581,3.11926493110477,2.708006507625705,0.20180505392387957,"194",false,"0.901.100","2323LZ50B9R8",user/release-keys,t,Europe/Berlin,default,,false,true,0,0,0,50,reboot,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW4AJMXC39DJEF7A73CMW",2023-08-10 18:16:11.000 +0530,2023-08-10 18:16:11.000 +0530,18.76587930746731,0.5838959925508669,-2.849831190470561,0.843393287529133,6.3203492907951775,"141",false,"0.901.96","2323LZ537B88",user/release-keys,t,America/Bogota,default,,false,true,0,0,21,1,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW4YNY5RDRPN7PEM8ZH20",2023-08-16 09:49:47.000 +0530,2023-08-16 09:49:47.000 +0530,26.7746252260132,-9.809560314738864,-0.6379903692089042,-2.7278718387308096,0.7065198579255114,"160",false,"0.901.50","2324LZ53M4D8",user/release-keys,t,Asia/Tokyo,default,,false,true,0,0,0,3,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6G93Q6BTSXX1H80DXAR",2023-08-31 16:42:37.000 +0530,2023-08-31 16:42:37.000 +0530,-4.517808364520993,-1.8446757980265625,-0.8202723700758923,-0.1987881008074001,1.1471724904721594,"165",false,"0.901.103","2241LZ502DF8",user/release-keys,t,Europe/Warsaw,default,,false,true,0,0,6,1,kernel_panic,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW4AES2WRD7E1TWQDEAXN",2023-08-10 20:01:28.000 +0530,2023-08-10 20:01:28.000 +0530,17.302591055282,-1.1525852418937366,-0.30539029668997875,0.35123630637674785,-3.131982652134403,"142",false,"0.901.96","2323LZ52GYV8",user/release-keys,t,America/Cambridge_Bay,default,,false,true,1,0,21,55,reboot,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6GQ8KHRB9ZB55DJKJ4B",2023-09-01 01:02:07.000 +0530,2023-09-01 01:02:07.000 +0530,-9.615092245702149,0.6486603914306556,-1.2732447163347609,1.5534260042486532,-0.478724031702126,"165",false,"0.901.103","2323LZ52GZL8",user/release-keys,t,America/Los_Angeles,default,,false,true,1,0,11,23,reboot,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6GE6VARAE4XFC3P0PX8",2023-08-31 12:01:50.000 +0530,2023-08-31 12:01:50.000 +0530,9.285694992076824,17.779716086103928,-1.0475299572634214,-4.7530937118757,4.3146465960027856,"170",false,"0.901.103","2319LZ5138S8",userdebug/release-keys,t,Asia/Taipei,default,,false,true,0,0,23,9,kernel_panic,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6W1TSH186SX1BGYZ4V2",2023-08-11 14:57:23.000 +0530,2023-08-11 14:57:23.000 +0530,-9.616650967973532,-3.277830100193592,-4.767596241440744,-3.8973314989766052,-3.9443122549353693,"191",false,"0.901.100","2319LZ513A48",userdebug/release-keys,t,America/Los_Angeles,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6G5H3Q33PAHWWPB52P0",2023-08-31 21:57:11.000 +0530,2023-08-31 21:57:11.000 +0530,-8.760002335264984,0.5843447608691539,-0.3953736635284368,0.9633335056175215,-0.3979523096088729,"165",false,"0.901.103","2323LZ5172D8",user/release-keys,t,Europe/Belfast,default,,false,true,1,0,6,1,reboot,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6GP5MAP6VJJK5B0D6FB",2023-09-01 03:07:41.000 +0530,2023-09-01 03:07:41.000 +0530,-1.8724791712093785,-4.607454680712922,5.609927421124067,-3.2004721736190787,-1.1638828923647284,"166",false,"0.901.103","2323LZ535JF8",user/release-keys,t,Europe/Brussels,default,,false,true,0,3,11,27,kernel_panic,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW4YK7904F0ER8WN62QFF",2023-08-03 11:01:02.000 +0530,2023-08-03 11:01:02.000 +0530,5.74502732466273,-0.24741856479786978,9.137628113029164,10.639891649482133,-2.2490023482122696,"161",false,"0.901.50","2323LZ52GZ28",user/release-keys,t,Asia/Dubai,default,,false,true,0,0,0,3,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW4YM3GCM0YZS1ZK9HB4P",2023-08-03 23:55:27.000 +0530,2023-08-03 23:55:27.000 +0530,-2.8685836453739313,11.431018050031959,-3.903927546420451,1.3058790025486913,-0.4532015983976258,"158",false,"0.901.50","2325LZ51XX98",user/release-keys,t,America/Los_Angeles,default,,false,true,0,0,0,2,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6GCY4M6Z1XBXFHMD09N",2023-09-01 02:51:56.000 +0530,2023-09-01 02:51:56.000 +0530,-8.453290582057603,1.301880603899753,1.3337306359209677,3.0614091311478395,-0.30203658981170206,"165",false,"0.901.103","2241LZ502CT8",user/release-keys,t,Europe/Brussels,default,,false,true,0,4,17,53,reboot,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6G4RS0GDV8HXEKW888F",2023-08-31 12:17:50.000 +0530,2023-08-31 12:17:50.000 +0530,-8.09318276802102,-0.005011740852304015,0.2605778450025609,0.1555119650031956,0.012713839949380582,"165",false,"0.901.103","2241LZ502CN8",user/release-keys,t,America/Chicago,default,,false,true,0,6,9,26,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6G85Q1K916V81QY7222",2023-08-24 01:00:27.000 +0530,2023-08-24 01:00:27.000 +0530,13.391639003638751,14.062574485298596,-3.9839959493337607,-3.1237675881370848,0.6489627412570292,"168",false,"0.901.103","2237LZ513WX8",userdebug/test-keys,t,America/Los_Angeles,default,,false,true,0,0,18,1,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6GVMDNMTVHFGC7RRARC",2023-08-28 13:27:41.000 +0530,2023-08-28 13:27:41.000 +0530,22.18975015909503,-11.56165947168397,-6.741908385206706,2.8550675788871707,5.0449506059260285,"167",false,"0.901.103","2324LZ53M4U8",user/release-keys,t,GMT,default,,false,true,0,0,0,1,reboot,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6W7977NJSEN3FTBQ9AN",2023-08-17 08:55:35.000 +0530,2023-08-17 08:55:35.000 +0530,-1.2373777701113977,0.5320585440587983,10.663551641181936,5.9494524082047295,0.008980267042500408,"197",false,"0.901.100","2323LZ535KZ8",user/release-keys,t,Asia/Kuala_Lumpur,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW4AGNSCH7EYYBXA1VK9H",2023-08-04 20:15:48.000 +0530,2023-08-04 20:15:48.000 +0530,-7.073956820934506,12.411206875766085,-10.779936336264432,-9.98827051232686,-3.1486799864395905,"149",false,"0.901.96","2323LZ51VTL8",user/release-keys,t,Europe/Istanbul,default,,false,true,0,0,0,3,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW4AG6BKFSKGXCYBAEYBJ",2023-08-07 13:29:10.000 +0530,2023-08-07 13:29:10.000 +0530,10.617077287506934,-3.971755617072005,0.48684343126941254,-0.5786665553135792,0.6419072582540216,"143",false,"0.901.96","2323LZ51VT78",user/release-keys,t,Asia/Dubai,default,,false,true,0,0,0,1,kernel_panic,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6W2PH0F4VBZ61Y4A6NP",2023-08-16 02:01:04.000 +0530,2023-08-16 02:01:04.000 +0530,-8.834750922932887,3.524198613219011,-0.6102860396735545,-4.974615803433582,2.591097194301771,"201",false,"0.901.100","2238LZ509JC8",userdebug/test-keys,t,America/Los_Angeles,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 03:30:00.000 +0530
"01H96SW6K933D6ZTF99QYXKH8G",2023-08-23 02:34:09.000 +0530,2023-08-23 02:34:09.000 +0530,5.82380882082451,4.700390275358482,-1.2443482824610028,4.605799244671262,1.87829592604092,"187",false,"0.901.102","2323LZ51VSR8",user/release-keys,t,America/Dawson,default,,false,true,0,4,2,3,reboot,LogiSight,2023-09-01 03:30:00.000 +0530
